Man sollte nichts auf dem Herd ablegen, was nicht hitzebeständig ist.
Insbesondere keine Topflappen.
Nur weil es beim Nachbarn brennt, sollte man nicht die Rauchentwicklung in der eigenen Küche ignorieren.
Die Spüle muss weiter nach rechts.
Hinter dem Kühlschrank muss etwas Platz sein, damit die Luft zirkulieren kann.
Lass uns den Brotkasten an diese Seite stellen.
Der Behälter für den Biomüll ist unter dem Waschbecken.
Die Spülmaschine ist fertig.
Wenn du im Haus bist, steigt der Geschirrverbrauch jedes Mal um zweihundert Prozent.
Dafür habe ich auch die Spülmaschine ausgeräumt.
Der Becher ist nicht spülmaschinenfest.
Die Uhr geht falsch.
Wir hätten gleich eine Funkuhr nehmen sollen.
Du bist erst fertig, wenn du aufgeräumt hast.
Dieses Fach ist für Reinigungsmittel.
Bitte bewahren Sie die Arzneimittel für Kinder unzugänglich auf.
Die Abzugshaube müsste dringend mal gereinigt werden.
In Englisch haben wir gestern einen unangekündigten Vokabeltest geschrieben.
Das lässt sich nicht rückgängig machen.
Ich will jetzt nur noch schlafen.
Gute Nacht!
Träum was schönes.
Mein Sohn vermisst sein Kuscheltier.
Der traumatisierte Soldat schläft nur noch mit Pistole unterm Kopfkissen.
Die Betten sind bereits bezogen.
Niklas warf sich ein Bettlaken über und spielte Gespenst.
Nikolai, hast du ein Taschentuch für mich?
Eine Wickelablage muss weich und warm sein.
Im Büro ist den ganzen Tag das Fenster auf Kipp.
Sind wir bald da?
Das wird noch eine Weile dauern.
Ohne Getreide ließe sich die Welt nicht ernähren.
Kohlenhydrate sind besser als ihr Ruf.
Die Werbung vermittelt einen falschen Eindruck.
Der Gesetzesentwurf ist eine Mogelpackung.
Erich hat ein auffällig spitzes Kinn.
Auch beim Common-Voice-Projekt gilt: Jede Stimme zählt.
Wer unterrichtet die vier-c?
Klassenfahrten müssen von je einer männlichen und einer weiblichen Lehrperson begleitet werden.
Sein Verhalten trägt nicht gerade zur Deeskalation bei.
Durch die Zwei-Klick-Lösung wird der Datenschutz verbessert.
Ich muss mit dem Einsatzleiter sprechen.
Eine sorgfältige Arbeitsweise wird erwartet.
Dichter Qualm entwich aus dem Schornstein.
Betreten auf eigene Gefahr!
Frau Steen griff zum Schneeschieber und schaufelte den Zugang zu ihrem Grundstück frei.
Die Mobilisierung der Truppen für den Ernstfall ist vorzubereiten.
Zum Nachtisch gibt es Erdbeeren.
Mama, dürfen wir ein Eis essen?
Das war wahrscheinlich eine Freud'sche Fehlleistung.
Baust du mit mir eine Sandburg?
Ausgerechnet diese Nacht haben wir Neumond.
Der Treiber hält sich strikt an die OpenGL-Spezifikation.
Es liegt in Ihrem Ermessen, wie Sie die Regeln auslegen.
Eine gute Spezifikation lässt keinen Spielraum für Interpretationen.
Das ist eine echte Dampflok, staunte Pit.
Hauke nimmt zum ersten Mal an der Schauspiel-AG teil.
Es ist ein Kompromiss zwischen hohem Durchsatz und geringer Latenz.
Lydia sitzt schon den ganzen Tag vor dem Fernseher.
Erstaunlich viele Spender lesen ihre Sätze unter der Dusche.
Pia zog ihre Aussage nun doch zurück.
Haben Sie schon versucht, das Gerät aus- und wieder einzuschalten?
Wer ist die entzückende Begleitung an deiner Seite?
Fabian kann so viele Stimmen imitieren, dass es eine Freude ist, ihm beim Vorlesen zuzuhören.
Durch seine glaubhafte Betonung haucht er den Geschichten Leben ein.
Da steht ein Einbrecher auf dem Balkon, flüsterte sie ängstlich in mein Ohr.
Kettenfahrzeuge fahren Kurven, indem sie die Ketten unterschiedlich schnell laufen lassen.
Du sprichst mir aus der Seele.
Hört euch die weisen Worte meines Freundes Leon an!
Eine Gruppe von Sportlern war gerade dabei, Dehnübungen zu machen.
Hier sagt der Hase dem Igel gute Nacht.
In Goldbach liegt der Hund begraben.
Wenn diesen Lippenbekenntnissen wenigstens Taten folgen würden!
Viktor will sich das Gelaber nicht länger anhören.
Das Testergebnis war negativ.
Die Gegenhypothese kann nicht widerlegt werden.
Frank ist mit der Gesamtsituation unzufrieden.
Kreative Köpfe wie dich brauchen wir, ermutigte Anja ihn.
Wohnst du etwa noch bei deinen Eltern?
Kleinvieh macht auch Mist.
Langsam begriff der Autor, dass es zu einer Sprache beinahe so viele Redewendungen wie Vokabeln gibt.
Durch den Flux-Kompensator sind Zeitreisen überhaupt erst möglich.
Man hat mir gesagt, dass ich noch an meiner Aussprache arbeiten muss.
Das sind die zu erwartenden Durchhalteparolen.
In dieser Disziplin kann der Neuling durchaus Paroli bieten.
Omi saß im Schaukelstuhl und strickte einen Pullover.
Einfach nur um dem Klischee zu entsprechen.
Die Nonne hielt sich ihren Zeigefinger vor den geschlossenen Mund, um zu signalisieren, dass hier Schweigepflicht bestand.
Leider hast du nicht genau das gesagt, was da stand.
Sie konnte sich kaum halten vor Lachen.
Zwei der Satelliten sind leider nicht auf der vorgesehenen Umlaufbahn.
Friederike hatte das Fieberthermometer schon in der Hand.
Bist du mir jetzt böse?
Und noch ein Satz.
Der jedoch keiner ist, weil ihm das Prädikat fehlt, korrigiert mich der Besserwisser.
Weil die Liegezeiten extrem teuer sind, werden die Schiffe tags und nachts von Kränen beladen.
Der Hafen bietet mit all seinen Lichtern einen einzigartigen Anblick bei Nacht.
Ich muss offen zugeben, dass ich kein Fan von diesem Finanzierungsmodell bin.
Wer anderen eine Grube gräbt, braucht ein Grubengrabgerät.
Die Spinne hat mehr Angst vor dir als du vor ihr.
Der Drucker zeigt an, dass die Farbe Magenta nachgefüllt werden muss.
Hast du noch eine Ersatzpatrone?
Wegen des Kopierschutzes ließ sich die Blu-ray nicht abspielen.
Wenn sich Netflix nur mit proprietärer Software nutzen lässt, dann eben ohne mich, sagt Hannes trotzig.
Bei variabler Bitrate geht immer die Synchronisation zwischen Audio und Untertiteln verloren.
Bitte nicht stören!
Die Täterin wurde offenbar unterbrochen.
Bei der Einsicht ihrer Akten erfuhr Kerstin einige intime Details, die die Spitzel der Stasi über sie herausgefunden hatten.
Die Schnellrestaurant-Kette wird verdächtigt, ihre Mitarbeiter zu bespitzeln.
Die Verantwortlichen weisen alle Vorwürfe zurück.
Ein bisschen Bewegung hat der Jugend noch nie geschadet!
Die Feuerwehr ist ausgerückt, um mit Sandsäcken den Deich zu verstärken.
Der Wasserhahn tropft.
Jetzt fängt es doch tatsächlich an zu hageln.
Zum Schluss werden die Brötchen mit Hagelzucker bestreut.
Wenn der Hahn kräht auf dem Mist, ändert sich das Wetter, oder es bleibt, wie es ist.
Axel hat seinen Tuschkasten nicht dabei.
Frau Hofer, ich habe meinen Turnbeutel vergessen.
Du machst trotzdem mit.
Herbert öffnet den Spülkasten, um nachzuschauen was da los ist.
Die Lokalpresse umringt den Bürgermeister, um ein Interview von ihm zu bekommen.
Ich will ein Kind von dir!
Dein angebliches Ultraschallgerät ist ohrenbetäubend laut.
Also ich höre nichts.
Manche Geräte sollten einfach nicht von Menschen konstruiert werden, die über dreißig sind.
Ludwig schreibt sich einen Spickzettel.
Der Kampfradler besteht auf seine Vorfahrt.
Es schüttet wie aus Eimern.
Einen Regenbogen kann man nur sehen, wenn man die Sonne im Rücken hat.
Es ist die sprichwörtliche Suche nach der Nadel im Heuhaufen.
Mittlerweile wird es schon um vier Uhr dunkel.
Der Himmel verfinsterte sich.
Die ganze Straße wurde von den blinkenden Blaulichtern ausgeleuchtet.
Mit seinem braunen Mantel war der Herr im Straßenverkehr schlecht zu sehen.
An meiner rechten Pedale ist ein Reflektor abgebrochen.
Orange trägt nur die Müllabfuhr.
Pinke und türkise Buntstifte waren bei den Mädchen im Kindergarten besonders beliebt.
Sina verkroch sich in die Puppenecke.
Seit Franziska kein Semesterticket mehr hat, kauft sie sich regelmäßig eine Monatskarte.
Dank Ermäßigung ist die Monatskarte für sozial Bedürftige noch etwas günstiger.
Für welche Personengruppen ist der Eintritt ermäßigt?
Kaufen Sie zwei zum Preis von dreien!
Seit er weiß, dass er eine Hausstauballergie hat, hält Heinrich seine Wohnung schön sauber.
Meine Ehefrau schnarcht manchmal so laut, dass ich das Zimmer wechseln muss, weil ich es sonst nicht ertrage.
Die Anwohner fühlen sich allein gelassen.
Lesen Sie etwa einen Comic in meiner Vorlesung?
Das sind meine Aufzeichnungen.
Die richtige Balance zwischen Aufmerksamkeit und Zurückhaltung zu finden, gleicht oft einem Drahtseilakt.
Regine hat einfach kein Taktgefühl.
Nina bringt ihre beiden Kinder in die Kita.
Unglaublich, dass Vergewaltigung in der Ehe erst seit den Neunzigern strafbar ist.
Bei der Gravitation handelt es sich um eine konservative Kraft.
Nachbar Krause beschwerte sich über den vom Balkon gefallenen Kaktus.
Motorräder müssen laut knattern, damit sich der Fahrer wohlfühlt.
Cassandra wünscht sich ein eigenes Pferd.
Lieber Wilhelm, wir haben uns schon so lange nicht mehr gesehen.
Im privaten Modus legt der Webbrowser keine Chronik an.
In einer Vitrine waren alle Holzfiguren feinsäuberlich der Reihe nach aufgestellt und mit Namen beschriftet.
Habt ihr schon Zähne geputzt?
Soll die Zahnbürste weich, mittel oder hart sein?
Nach dem Abitur wusste Lutz nicht so recht, wie es weitergehen sollte.
Geld für Feuerwerkskörper auszugeben ist so eine Verschwendung!
Wer Silvester geknallt hat, hat an Neujahr auch den Dreck wegzuräumen.
Am sechsten Januar werden die Tannenbäume eingesammelt.
Fasching hat nichts mit Faschisten zu tun, auch wenn es ähnlich klingt.
An Pfingsten besuchen wir Onkel Heinz.
Dieser Kreis ist jetzt doch eher ein Osterei geworden.
An jener Hürde sind schon viele gescheitert.
Olivia macht einen ziemlich verplanten Eindruck.
Man muss eben wissen, worauf es ankommt.
Was findet sie an dem Kerl so toll?
Das ist zwar ein früher Entwurf, aber die Grundidee lässt sich bereits erkennen.
An der Tanke müssen wir noch eine Tagesvignette kaufen.
Ihre TÜV-Plakette ist abgelaufen.
Wir können uns jetzt keine Trödeleien erlauben.
Bienen stechen nur, wenn sie sich angegriffen fühlen.
Wann sagt endlich einer den Hummeln, dass sie nach den Gesetzen der Aerodynamik nicht fliegen können?
Mithilfe von Hochgeschwindigkeitskameras konnte man das scheinbare Paradoxon widerlegen.
In der Zeitlupe kann man jeden einzelnen Flügelschlag des Kolibris sehen.
Du hast wohl Hummeln im Hintern!
Um Insekten im Labor zu untersuchen, betäubt man sie vorübergehend mit Kohlenstoffdioxid.
Kohlenstoffmonoxid ist farb- und geruchlos, aber hochgiftig.
Krähen entwickeln erstaunlich intelligente Strategien zur Problemlösung.
Sie nutzen Beschaffenheit und Verhalten ihrer Umwelt und bauen sogar Werkzeuge.
Funde von Biologen belegen sogar, dass es eine Art Kultur gibt, die von Generation zu Generation weitergegeben wird.
Bei einer chemischen Reaktion entstehen neue Stoffe mit neuen Eigenschaften.
Wir beobachten einen Niederschlag.
Und jetzt alle im Chor!
Lied Nummer fünfhundertzweiunddreißig lässt sich besonders gut im Kanon singen.
Geht ihr Heiligabend in die Kirche?
Jim ist Atheist.
Wenn der Trecker abbiegt, schert sein Pflug weit aus.
Fabienne glaubt, dass sie laktoseintolerant ist.
Sie hat doch nur wieder irgendwas im Internet gelesen.
Wikipedia eignet sich nicht als wissenschaftliche Quelle.
Diese Behauptung musst du besser belegen.
Das Paper von Krause et al. wurde bereits vierhundertmal zitiert.
Das macht es umso schlimmer, dass der Fehler bis heute niemandem aufgefallen ist.
Damit gar nicht erst der Verdacht der Korruption aufkommt, sollten Sie von Anfang an mit offenen Karten spielen.
Philosophie fällt am Donnerstag aus.
Das kommt mir spanisch vor.
Wen habt ihr in Erdkunde?
Der Stecker vom Toaster steckt nicht.
Kein Wunder, dass das Toastbrot nicht fertig wird.
Wir können nicht auf alle Befindlichkeiten Rücksicht nehmen.
Das Konzept ist gut, an der Umsetzung müssen wir noch feilen.
Es wird Sie sicher freuen, dass wir den verantwortlichen Mitarbeiter bereits gefeuert haben.
Sie sind entlassen.
In seinen Händen hielt Herbert seine fristlose Kündigung.
Mit sechsundfünfzig Jahren einen neuen Job zu finden, ist nicht leicht.
Einige aktive Bürger pflanzen Birken und Buchen am Waldesrand an.
Gegen Altersdiskriminierung wird nicht genug unternommen, findet Georg.
Bei der Preisverleihung kam es zum Eklat.
Spielst du ein Instrument?
Im Präsidium angekommen, setzte Kommissar Walter sich an seinen Schreibtisch.
Solidarität funktioniert nur, wenn jeder in den Topf einzahlt.
Katrin möchte die Gelegenheit nutzen, um mit potenziellen Arbeitgebern ins Gespräch zu kommen.
Der Vergleich mit Fußballfeldern ist an dieser Stelle weder anschaulich noch hilfreich.
Der Familienbetrieb wurde zweitausendeins gegründet und ist seitdem stetig gewachsen.
Nach einhundertsechzig Kilometern hatten wir einen Getriebeschaden.
Energie ist die Fähigkeit Arbeit zu leisten.
Arbeit und Energie sind aber das Gleiche.
Da beißt sich die Katze in den Schwanz.
Es ist noch viel Überzeugungsarbeit vonnöten.
Die Pulsweitenmodulation ist der Hauptgrund, warum Elektromotoren Geräusche machen.
Ausgerechnet bei hörbaren Frequenzen arbeitet sie am effizientesten.
Die Kette hat zu viel Spiel.
Die Zahnräder sind schräg verzahnt, denn so sind immer mehrere Zähne im Eingriff.
Dadurch kann ein höheres Drehmoment übertragen werden und es entsteht weniger Lärm.
Philipp hatte sich schon gedacht, dass der Zahnriemen gerissen ist.
Deine systematische Herangehensweise gefällt mir.
Um Verluste durch Wirbelströme zu vermeiden, ist der Eisenkern des Transformators geblecht.
Ist diese Technik nicht geil?
Ja, aber jener Gleichstrommotor ist nicht bürstenlos.
In der Fabrik muss jeglicher Funkenflug unbedingt vermieden werden.
Das hört sich nach einem Schaden im Kugellager an, schätzte Aaron und kratzte sich am Kinn.
Auf Boje einhundertneunundvierzig ist ein Sensor ausgefallen.
Wir schicken sofort ein Team zur Reparatur los.
Eltern haften für ihre Kinder.
Clara kann auf Kommando weinen.
Das ist echt beeindruckend.
Zwischen der theoretischen Vorhersage und dem experimentellen Nachweis von Gravitationswellen vergingen etwa hundert Jahre.
Heute Nachmittag hält Frank einen Vortrag über Spezialeffekte in Hollywood-Filmen.
Die Reaktion von weißem Phosphor mit Sauerstoff ist stark exotherm.
Nein, die Kufen sind aus massivem Edelstahl.
Wer kann ein Beispiel für Polymorphie nennen?
Aus Gründen des Brandschutzes pumpen wir die Reifen mit purem Stickstoff auf.
Nachdem Leo Helium inhaliert hatte, klang er wie ein Alien.
Natriumchlorid ist gewöhnliches Kochsalz.
Im Schwimmbad riecht es nach Chlor.
Der typische Chlorgeruch entsteht erst dann, wenn Badegäste ins Becken pinkeln.
Corinna fühlt sich vom Xenon-Licht geblendet.
Uran-zweihundertfünfunddreißig hat eine Halbwertszeit von über siebenhundert Millionen Jahren.
Dem Schurkenstaat ist es offenbar gelungen, waffenfähiges Plutonium anzureichern.
Seine SMS an Katrin beendet Sören immer mit einem vielsagenden hdgdl.
Laura kreischte entsetzt, als ihr aus der Toilette eine Ratte entgegenkam.
Der Dealer hat das Heroin mit Rattengift gestreckt.
Uns fehlen genaue Informationen zur Sachlage.
Ein Hecht hat an den Köder angebissen.
Den lassen wir nicht vom Haken.
Gregor ist Experte in Sachen Schädlingsbekämpfung.
Wir haben die Blutprobe auf die gängigsten Erreger untersucht und nichts gefunden.
Der Müll zieht die Nager an wie das Licht die Motten.
Unser Kater hatte keinen Hunger, sondern wollte nur mit der Maus spielen.
In einem Tierversuch wird das Sozialverhalten der Schimpansen untersucht.
Die empirisch erhobenen Daten lassen eine solche Schlussfolgerung nicht zu.
Am Ende scheitert es am Geld.
Das hat die Kommission so entschieden.
Dieses Exemplar zeigt bereits Resistenzen gegen drei der sieben Wirkstoffe.
Ich denke das Risiko können wir in Kauf nehmen, urteilte Ulrike.
Die Ausstellung besteht im Wesentlichen aus ausgestopften Tieren.
Den Aspekt hat man bei der Planung einfach ignoriert.
Guter Einwand, Ulrich.
Halt dich gut am Geländer fest.
Als Standardbeispiel für einen Torus wird immer der Donut aufgeführt.
Flugzeuge wurden erst dann erfolgreich, als man sich bei der Konstruktion vom Vorbild der Natur gelöst hat.
Nicht in jeder Hinsicht, aber bezüglich der Geschwindigkeit sind Flugzeuge Vögeln überlegen.
Eine Heuschreckenplage machte die gesamte Ernte zunichte.
Gernot ist ein wahrer Überlebenskünstler.
Bereits zwölf Mal ist er dem Tod von der Schippe gesprungen.
Man könnte auch sagen, er ist lebensmüde.
Haben wir mittlerweile mehr Plastik als Fische im Meer?
Harald wird nicht müde zu betonen, dass die Menschen tatsächlich auf dem Mond waren.
Helge glaubt auch an solche Verschwörungstheorien.
Menschen mit Asperger-Syndrom haben Schwierigkeiten, Sarkasmus zu erkennen.
Für den Brandfall hat Leo ein dickes Seil auf dem Balkon, mit dem er sich herablassen kann, wenn das Treppenhaus verqualmt ist.
Cleverer Bursche!
Leider beherrscht er den Knoten noch nicht sicher.
Außerdem ist er kein guter Kletterer.
Gut ausgestattet zu sein, erhöht zumindest seinen Coolness-Faktor.
Leonie verausgabt sich gerade auf dem Trampolin.
Das Scharnier müsste mal geölt werden.
Es quietscht fürchterlich.
Momentan erinnert mein Fahrrad beim Bremsen an einen Güterzug.
Die Elbphilharmonie verspricht ein einzigartiges Klangerlebnis.
Das durchschnittliche Publikum dürfte allerdings kein geschultes Gehör haben.
Für audiophile Hörer kommt nur eine verlustlose Kompression infrage.
Entsprechendes Equipment ist anzuschaffen.
Der Innenbereich ist durch eine elastische Aufhängung akustisch von der Schale entkoppelt.
Der Unterschied ist ganz deutlich wahrzunehmen.
Noch habe ich aber gar nichts geändert.
Den Placeboeffekt gibt es nicht nur bei Medikamenten.
Gerd leidet unter einem selektiven Mutismus.
Hast du auch so ein Lampenfieber?
Vom Wind wird die Brücke zum Schwingen angeregt.
Hoffentlich stürzt sie nicht ein.
Dieses Motiv zieht sich wie ein roter Faden durch die ganze Geschichte.
Notieren Sie hier, falls Sie irgendwelche Allergien oder Unverträglichkeiten haben.
Sie reden mir zu viel.
Reden gehört zu meinem Beruf.
Habe Mut, dich deines eigenen Verstandes zu bedienen!
Wenn alle das gleiche schreien, ist stets Vorsicht geboten.
Nach einer gewissen Zeit etabliert sich eine Hierarchie im Rudel.
In Ihrer Stellenanzeige werben Sie mit flachen Hierarchien.
Stimmt genau!
Pässe in die Tiefe sind meistens ziemlich hoch.
Wann kommt das Baugerüst endlich weg?
Bei derlei Windgeschwindigkeiten können wir den Kran nicht einsetzen.
Damit solltet ihr gut für die Zukunft gerüstet sein.
Die Befürchtung vor einem Dammbruch ist glücklicherweise nicht eingetreten.
Das heißt, dass das Dorf umsonst evakuiert wurde.
Ein Adler nutzt die Thermik der Felder, um in langsamen Kreisbahnen an Höhe zu gewinnen.
Im Sturzflug erreichen Steinadler Geschwindigkeiten von über dreihundert Stundenkilometern.
Wenn ein Mäusebussard zupackt, sieht er den Boden und seine Beute nur ganz unscharf.
Sein Sichtapparat ist auf große Entfernungen trainiert.
Kann man das Video nicht nachträglich entwackeln?
Unterlassen Sie bitte diese spitzfindigen Bemerkungen, die nichts zum Thema beitragen.
Vor den Sitzreihen stand ein Pult aus massiver Buche.
Lass mich mal ans Schaltpult.
Das Verhältnis der Spannung an Primär- und Sekundärspule lässt sich an der Anzahl der Wicklungen ablesen.
So ein Typ von den Stadtwerken will den Gaszähler ablesen.
Durch den neuen Duschkopf sparen Sie bis zu vierzig Prozent Wasser und damit letztlich auch Gas.
Durch den Reichtum ist Mark ein anderer Mensch geworden.
Dirk fühlt sich emotional nicht verstanden.
Ach, das ist ja sympathisch.
Wahrscheinlich habe ich mich nur zu dämlich angestellt.
Und wissen Sie warum?
Weil Sie nicht den Mut hatten, die Dinge beim Namen zu nennen.
Du bist ein Feigling!
Die Fenster sind aus Energiespargründen dreifach verglast.
Die drei Aggregatzustände fest, flüssig und gasförmig kennen Sie bereits.
Aber es gibt auch noch einen vierten: Den Plasmazustand.
Plasma besteht aus Ionen und freien Ladungsträgern.
Sie alle kennen das von Blitzen.
Wenn Sauerstoff ionisiert wird, bleibt nach dem Abkühlen meist Ozon über.
Das ist ein Molekül aus drei Sauerstoffatomen.
Jeder kennt den Geruch davon, der einen sehr hohen Wiedererkennungswert hat.
Herr Bauer fühlte sich an seine Ausbildung zum Elektriker erinnert.
Unterbrich mich nicht, wenn ich dir ins Wort falle!
Zahlreiche Zeitungen wurden von dem Unterdruck mitgerissen und flogen wild umher.
Es machte den Anschein, als wären sie extra dafür dort platziert worden.
Aber das könnte natürlich auch Zufall sein.
Nehmen Sie das nicht zu persönlich.
Du machst mich ganz wuschig.
Lassen Sie uns ein Gedankenexperiment machen.
Ich nehme Sie mit auf meine Reise ins Flächenland.
Alternativ könnten wir auch den N-Quadrat-dimensionalen Fall betrachten, aber so viel Abstraktionsvermögen traue ich Ihnen nicht zu.
Hier haben wir eine ganz einfache Aufgabe zum schiefen Wurf.
Keine Sorge: Ich rechne, Sie hören zu und glauben mir alles.
Sie waren ein angenehmes Publikum.
Ruhe auf den billigen Plätzen!
Günther ist ausgesprochen introvertiert, also verschrecken Sie ihn nicht.
Hier sind zehn Dinge, die extravertierte Menschen nie verstehen werden.
Die Überschrift ist reiner Clickbait.
Unser Mathe-Lehrer kann die tollsten Beweise führen, aber nicht bis zehn zählen.
Die Menge der natürlichen Zahlen ist unendlich aber abzählbar.
Erzähl mir mehr.
Wo ist der Bus mit den Leuten, die das interessiert?
Sie verstehen aber die Logik, oder?
Es ist ein simples Kalkül.
Dirk hat so eine kalte Art, die mich jedes Mal frösteln lässt.
Mit dem würde ich nicht gerne allein in einem Raum sein.
Ich gebe zu, das war unglücklich formuliert.
Mach's gut.
Mach's besser.
Jochen schwelgte in Sehnsucht.
Genüsslich schlürfte er den heißen Kakao mit Sahne.
Der Genuss von Alkohol ist in diesem Gebäude untersagt.
Das ist kein Genuss sondern Kampftrinken!
Man muss doch nicht alles als Wettkampf sehen.
Man muss nicht immer Erster werden.
Ich gehe jede Wette ein, dass er sich hier blicken lassen wird.
Hauptsache wir hatten unseren Spaß dabei.
Alfred und Erna haben sich köstlich amüsiert.
Die Jalousien haben sich hier verheddert.
Herr Burgdorf war gerade dabei, den Boden zu schrubben.
Und schwuppdiwupp waren sie verschwunden.
So schnell, wie er gekommen war, machte er sich auch wieder aus dem Staub.
Das fetzt.
Katharina ist eine Petze.
Wenn du mir mein Spielzeug nicht wiedergibst, sag ich das!
Auf jeden Fall eine harte Drohung.
Charlotte hat uns verpetzt.
Heul doch!
Jetzt ging die Kindergärtnerin dazwischen.
Geh in die Ecke und schäme dich.
Verzeihen Sie die Unannehmlichkeiten.
Rainer bat um Vergebung.
Heiner bestellt sich ein Wiener Schnitzel mit Pommes.
Fridolin hatte einen unfairen Vorteil.
Das ist geschummelt.
Für diese Blutgrätsche mit Schraubstollen gab es zurecht die rote Karte.
Das ist seine zweite gelbe Karte und damit fliegt er vom Platz.
Außerdem ist er für das Spiel gegen die Borussia gesperrt.
Mein Ehemann spricht schwäbisch.
So sind die Schwaben.
Ausländer bekommen immer den Eindruck vermittelt, Deutschland bestünde nur aus Bayern.
Was müssen die für einen schlechten Eindruck von uns haben.
Duck und weg!
Jetzt wollen wir uns alle wieder vertragen.
Gebt einander ein Zeichen des Friedens.
Vertragt euch und macht keinen Quatsch.
Seid lieb zueinander.
Seid fruchtbar und vermehrt euch!
Was du heute kannst besorgen, das verschiebe nicht auf morgen.
Herrlich, dieses Wetter!
Der Kühlschrank ist fast leer.
Wer hat gestern nicht aufgegessen?
Wer hat das Licht angelassen?
Alle natürlich.
Das ist pure Aussagenlogik.
Lass dich nicht provozieren.
Spiel dich nicht so auf.
Gelinde gesagt hat Gerlinde versagt.
Am einfachsten löst man das Problem, indem man es in mehrere kleine Teilprobleme spaltet.
Das Prinzip heißt teile und herrsche.
Die Milch ist schon vor einer Woche abgelaufen.
Ich würde das nicht mehr trinken.
Drum esse jeder was er kann, nur nicht seinen Nebenmann.
Und wir nehmen's ganz genau: Auch nicht seine Nebenfrau.
Piep, piep, piep, wir haben uns alle lieb.
Ein Hoch auf Trinksprüche!
Hoch soll sie leben!
Männer mit riesigen Humpen prosteten sich gegenseitig zu.
Gerda nahm eine Gießkanne und goss Wasser in die Vase.
Wessen Bierkrug ist das?
Erna ist schon wieder ganz munter.
Irgendwelche Deppen warfen Chinaböller in die Menge.
An Fasching hat sich Kevin als Schneemann verkleidet.
Wie findest du mein Hasenkostüm?
Für Tante Gertrud ist ihr Computer bloß eine Schreibmaschine mit Korrekturfunktion.
Wie alt bist du?
Wie viel wiegst du?
Wie gut fährst du Ski?
Bist du Rechts- oder Linkshänder?
Der Hang ist mir zu steil.
Stell dich nicht so an!
Wer bremst verliert.
Wer zu uns gehören will, muss erst eine Mutprobe bestehen.
Es kam, was kommen musste.
Das war ja klar.
Hinterher ist man immer schlauer.
Nach der Sesamstraße kommt das Sandmännchen.
Ernie und Bert sind beste Freunde, aber sehr unterschiedlich.
Die bekannteste Kommune in Schleswig-Holstein heißt Wacken.
Wacken versank dieses Jahr im Schlamm, aber für manche gehört das bereits dazu.
Davon lässt sich hier niemand die Laune vermiesen.
Das Stauende liegt hinter einer Kurve.
Schmeiß schon mal den Grill an.
Wer ist hier verantwortlich für die Koordination der Rettungskräfte?
Pfeifen Sie Ihre Leute zurück.
Ab hier übernehmen wir die Kontrolle.
Team drei wird Sie ablösen.
Dora sucht noch eine Mitfahrgelegenheit nach Kiel.
Möchtest du ein Bier?
Nein, danke. Ich muss noch fahren.
Und einmal haben sie mich schon erwischt mit zwei Promille.
Die Verlockung war am Ende doch zu groß.
Silja beteuerte, sie habe sich nichts vorzuwerfen.
Was ist das denn für eine Apparatur?
Die Maschine ist von einem unserer Sponsoren.
Woanders wird sie nicht mehr gebraucht.
Um den Verletzten von potenziellen Gaffern abzuschirmen, bildeten die Feuerwehrleute eine menschliche Mauer.
Neugierig schaute Britta auf das Geschehen.
Zora musterte den Schaffner.
Mit einem erwartungsvollen Blick wandte sie sich mir zu.
Weißt du, was zu tun ist?
Marcel ist gut in Informatik.
Der Zaubertrank macht dich für fünfzehn Sekunden unbesiegbar.
Lou konnte sich gar nicht wieder einkriegen.
Ich habe dem Tod schon mehrfach ins Auge gesehen, leitete Holger zu seinen Heldenstorys über.
Was für ein Angeber, dachte Horst im Stillen.
Das Bauteil hat sich plastisch verformt.
Das ist doch hervorragend!
Es ist ein Wunder, dass nichts passiert ist.
Der tickt doch nicht mehr ganz sauber.
Die Ärmste!
Holger hatte eine unbeschwerte Kindheit.
Schafft mir diesen Schnösel vom Hals.
Männer haben auch Gefühle, auch wenn sie sie nicht immer aussprechen.
Wir müssen jetzt mal Tacheles reden.
Wenn Matthias was sagt, dann spricht er Klartext.
Kanntest du das Gedicht schon?
Er ist mein Verlobter.
Der Junge muss lernen sich zu wehren.
Nadine ist manchmal einfach zu gut für die Welt.
In der Stadt gibt es nur zwei Möglichkeiten, den Fluss zu überqueren.
Für solche Zwecke hat Nina einen Diener.
Was für ein Drama!
Ich will ihm keine falschen Hoffnungen machen.
Die Hoffnung stirbt zuletzt.
Du machst das verkehrt.
Rosen werden nicht wegen ihrer Schönheit, sondern wegen ihres symbolischen Charakters gekauft.
Zu zweit machten sie sich einen romantischen Abend.
Die Sterne funkeln in dieser Nacht ganz besonders prachtvoll.
Der Verteidigungsminister bezeichnete das Manöver als klugen Schachzug.
Wie er es im Lehrgang gelernt hat, versucht Niklas das Gespräch wieder auf eine sachliche Ebene zu bringen.
Der Lehrstuhl sucht noch einen Hiwi, der die Hausaufgaben der Erstis kontrolliert.
Haben Sie das Vorfahrtsschild nicht gesehen?
Hier gilt rechts vor links.
Empfindest du denn auch etwas für sie?
Der Konzern ist gigantisch.
Das versteht sich ja von selbst, kommentiert Norbert.
Und dann haben wir, ich sag mal, ein paar Nettigkeiten ausgetauscht.
Schon gut, mehr wollte ich gar nicht.
