Nein, ich bin kein Sandwich-Kind. Du etwa?
Nein, ich bügle nicht, das finde ich gänzlich unnötig.
Nein, ich habe Hunger.
Nein, ich kann nicht noch ein zusätzliches Amt annehmen.
Nein, ich möchte nicht Chorleiter werden, ich singe nur.
Nein, ich sollte dringend meine Bewerbung schreiben.
Nein, ich wollte doch keiner von den popeligen Rumnörglern sein.
Nein, jetzt mache ich mir zuerst einen Kaffee!
Nein, meins ist es nicht.
Nein, nein und nochmals nein!
Nein, wieso?
Nele ist barfuß in eine Nacktschnecke getreten.
Nemo ist ein Clownfisch.
Nennt man es vielleicht doch eher Warnfarben.
Nennt man es vielleicht doch eher Warnfarben?
Neologismen sind ein Phänomen lebendiger Sprachen.
Nepal klingt ähnlich wie Neapel.
Neptun ist der Gott des Meeres.
Nerve ich dich?
Nerve mich nicht dauernd mit neuen Benachrichtigungen!
Nervös rutscht Eugen auf seinem Stuhl hin und her.
Netter Bestechungsversuch, aber über so eine Summe kann ich nur lachen.
Neu ist die Idee nicht.
Neu zum Rudel hinzugestoßene Tiere müssen sich erst assimilieren.
Neue Reviewer besitzen gegebenenfalls andere Kriterien als alteingesessene Evaluatoren.
Neue Reviewer besitzen ggf. andere Kriterien als alteingesessene Evaluatoren.
Neue Software testet man nicht auf dem Produktivsystem.
Neuerdings bieten Behörden den dualen Studiengang Verwaltungsinformatik an.
Neuerdings braucht man dafür nicht einmal mehr einen Trainerschein.
Neuerdings gibt es nur noch Mist zu kaufen.
Neugierig fragt Lisa, was eine Matrixoperation sei.
Neulich äußerte Jannis die Vermutung, dass sein Nachbar mal bei der Stasi war.
Neun Ochsen saufen Wasser.
Neunhundert Euro sind kein Pappenstiel.
Neunzehnhundertvierundachtzig war nicht als Anleitung gedacht.
Neutronen halten den Atomkern zusammen.
Neymar schummelt immer.
Nicht Worte, sondern Taten zählen.
Nicht abgeholte Fundstücke kommen nach einiger Zeit unter den Hammer.
Nicht alle Kängurus sind kommunistisch.
Nicht alle Menschen sind dafür anfällig.
Nicht alle durcheinander!
Nicht alle sind davon begeistert.
Nicht alles, was glänzt, ist Gold.
Nicht anlehnen!
Nicht aus jedem Ei schlüpft ein Küken.
Nicht auszudenken, was sich im Gehege der Orang-Utans zugetragen hätte!
Nicht das Endergebnis, sondern der Rechenweg ist entscheidend.
Nicht dass ich mich langweilen würde, aber ich muss weiter.
Nicht dass ich wüsste.
Nicht die Flammen, sondern die Glut sind das Heißeste am Feuer.
Nicht doch!
Nicht einmal im direkten Vergleich fällt der Unterschied auf.
Nicht ganz, aber fast.
Nicht hauen!
Nicht im Geringsten.
Nicht immer dieselben!
Nicht in allen Varitäten des Deutschen ist der Glottisverschluss gleich häufig.
Nicht in dem Ton!
Nicht jede Begründung ist eine Rechtfertigung.
Nicht jetzt, ich muss auf die Toilette!
Nicht lange hat es gedauert, bis jemand die Feuerwehr gerufen hat.
Nicht lange reden, einfach mal machen!
Nicht mit Straßenschuhen die Halle betreten!
Nicht mit dem Fuß!
Nicht mit mir!
Nicht nur das.
Nicht nur ein bisschen sauer, sie ist stinksauer!
Nicht nötig.
Nicht oft kommt es vor, dass man sich über einen Stau freut.
Nicht recycelbarer Abfall wird thermisch verwertet, sprich verbrannt.
Nicht schlecht für den Anfang.
Nicht schon wieder!
Nicht schon wieder, bitte.
Nicht sehr lange.
Nicht selten kippen Väter um oder stören in ihrer Aufregung den Ablauf.
Nicht selten sind das unwahre Antworten.
Nicht selten werden auch neue Wortschöpfungen erfunden.
Nicht so bei Aristoteles.
Nicht so laut!
Nicht so viel Deckweiß!
Nicht umsonst sagt man Akademikern eine gewisse Arroganz nach.
Nicht vergessen: Morgen ist Muttertag!
Nicht weit von hier ist ein Meteorit eingeschlagen.
Nicht wenige Schülerinnen haben einen Migrationshintergrund.
Nicht zu fassen!
Nicht zuletzt hat uns der Innenarchitekt davon abgeraten.
Nicht überall war der Todesstreifen gleich breit.
Nicht, dass ich schon etwas daraus gekocht hätte, aber es inspiriert.
Nicht, dass uns das Ding noch um die Ohren fliegt.
Nichts daran war schlimm.
Nichts dergleichen.
Nichts für ungut!
Nichts hält für die Ewigkeit.
Nichts ist einfacher als das.
Nichts ist so überzeugend wie ein Koffer voll Geld.
Nichts schlägt einen Feuerwehrmann!
Nichts wird mehr sein, wie es einmal war.
Nichts wird sie noch stoppen.
Nichts währt ewig.
Nichts zu danken!
Nichts änderte sich daraufhin.
Nichts, was uns gefährlich werden könnte.
Nichtsdestotrotz enthält auch jenes Diagramm interessante Informationen.
Nichtwählen hilft den Falschen.
Nicken und Kopfschütteln werden auch als Antwort akzeptiert.
Nie gab es so viele Studierende wie heute.
Nie glaubt sie mir.
Nie hätte ich für möglich gehalten, dass ausgerechnet Herr Breyer solche Musik hört!
Nie ohne Seife waschen!
Niemals dürfen Add-ons hinter dem Rücken des Nutzers installiert werden.
Niemals nimmt Nils Niemöller Nasenspray.
Niemals werden wir kapitulieren!
Niemals!
Niemand aber war je am Mittelpunkt der Erde.
Niemand beginnt mit dem Essen, bevor das Tischgebet gesprochen wurde!
Niemand darf davon erfahren.
Niemand erwartet Perfektion.
Niemand fängt mit Mitte zwanzig noch das Rauchen an.
Niemand hat die Absicht eine Mauer zu errichten.
Niemand hat die Absicht, eine Mauer zu errichten.
Niemand hat die Absicht, einen Todesstern zu errichten!
Niemand ist ein Alleskönner.
Niemand ist so leicht zu betrügen, wie man selbst.
Niemand kann all diese ausländischen Städte korrekt aussprechen.
Niemand möchte sich die Hände schmutzig machen.
Niemand sonst hat den Schlüssel zum Tresor.
Niemand weiß, wie viel Lebenszeit ihm noch bleibt.
Niemand will dem anderen etwas zugestehen.
Niemand will den Barden singen hören.
Niemand will es gewesen sein.
Niemand will wissen, ob er noch Obst oder Gemüse im Kühlschrank hat.
Niemand wird zu kurz kommen.
Niemand ändert gerne seine Gewohnheiten.
Niemand, der die Höhle betreten hat, ist je zurückgekommen.
Niemanden überrascht es wirklich, dass dort einiges im Argen liegt.
Niklas wollte schon immer mal einen Vulkan besichtigen.
Nikolai darf als Aufpasser mit.
Nikolaus möchte nach der Schule eine Ausbildung zum Tischler beginnen.
Nils hat blonde Haare.
Nimm Komposterde, die ist besonders fruchtbar.
Nimm die Augenklappe ab, sonst siehst du nichts!
Nimm die Beine in die Hand.
Nimm die Maske ab!
Nimm dir die Zeit, die Gaben zu würdigen.
Nimm dir einen Löffel und schlag deinen kleinen Bruder!
Nimm dir einen Löffel und schlag den Belag schön cremig.
Nimm dir mal eine Pause!
Nimm doch einfach Heftzwecken.
Nimm doch mal den Hut ab!
Nimm einfach diesen Stoffbeutel.
Nimm es ihm nicht übel.
Nimm lieber gleich Knetrührer!
Nimm mal lieber Panzertape mit.
Nimm mich mit auf deine Reise ins Schlaraffenland.
Nimm nicht alles für bare Münze!
Nimmst du immer noch an Preisausschreiben teil?
Nimmt der Mond gerade zu oder ab?
Nimmt sie überhaupt am Austausch teil?
Nirgends ist ein Ausweg.
Nirgends suchen Kunden länger nach ihrer Ware als in Baumärkten.
Noch dickere Glimmstängel sind unzulässig.
Noch ein Stück Bienenstich?
Noch eine Gehaltserhöhung ist nicht drin.
Noch eine Runde jeder gegen jeden!
Noch fünf Minuten bitte, Schatz!
Noch gehört das Haus der Bank.
Noch habe ich keinen Abschluss.
Noch häufiger gibt es Orte mit dem Namen Vogelsang.
Noch immer benebelt setzt der Beamte sich auf die Bordsteinkante.
Noch immer fehlt ihr jegliche Einsicht.
Noch immer ungeklärt ist die Frage, ob es Mitwisser gab.
Noch immer unterliegt der Bitcoin-Kurs starken Fluktuationen.
Noch ist die Software im Beta-Stadium.
Noch ist es hell genug, um etwas zu lesen.
Noch ist nicht genug Druck auf dem Kessel.
Noch klarer hätte das Nein kaum ausfallen können.
Noch klischeehafter geht es kaum.
Noch langweiliger sind nur die Zeitschriften im Wartezimmer.
Noch mal schreiben wir als zwei Wörter.
Noch mal von vorne, bitte.
Noch mal!, ruft der Junge begeistert.
Noch mal, bitte.
Noch nie habe ich jemanden so schnell die Gesichtsfarbe ändern sehen.
Noch nie hatte dieses Restaurant so blutrünstige Gäste.
Noch schwimmt Karl-Heinz wie ein Hund.
Noch steht die Sonne nicht so tief, dass sie blendet.
Noch vierhundertfünfunddreißig Kilometer bis zum Ziel.
Noch vor dem Frühstück ist eine Runde Frühsport angesagt.
Noch warten wir auf die chemische Analyse des Sekrets.
Noch zehn Minuten, okay?
Noch zwei Leben übrig.
Nochmal von vorne bitte.
Norbert Herbst hat mich ins Klosterbräu eingeladen.
Normalerweise hat man kein Stroh vor dem Stromkasten liegen.
Normalerweise ist er kein Angsthase, aber ein Kerl dieser Gestalt flößte ihm Respekt ein.
Normalerweise wird das Fleisch in Zwiebeln angebraten.
Normalerweise wäre ihm das viel zu ungesund.
Norman stellte sich breitbeinig hin, um einen sicheren Stand zu haben.
Norwegischen Zuchtlachs kann man doch nicht ernsthaft in Hessen als regionales Produkt verkaufen!
Notfalls betreiben wir den Kamin mit Briketts.
Notfalls können wir die Jacken auch irgendwie dazwischen stopfen.
Notfalls ruf den Schlüsseldienst.
Notfälle können durch Krankheit, Vergiftung oder einen Unfall verursacht werden.
Notgedrungen steuert der Flugkapitän den nächstgelegenen Flughafen an.
Notieren Sie sich Nummern von Geldkarten, damit sie sie sperren lassen können.
Notieren Sie sich das.
Novellen machen Spaß, weil man schnell durch ist.
Nudeln und Reis in handelsüblichen Mengen bevorraten.
Null zu Null, immer noch.
Null zu Null. Los gehts Papa.
Null zu null, immer noch.
Null zu null. Los geht's Papa!
Nun aber flott!
Nun bin ich endlich fertig.
Nun fühlt sie sich deshalb besser und moralisch überlegen.
Nun geht es dem Drückeberger von nebenan an den Kragen.
Nun gibt es zu dem Tutorial sogar ein Video.
Nun gilt es, die richtige Balance zwischen beiden Extremen zu finden.
Nun haben auch in Nordrhein-Westfalen die Ferien begonnen.
Nun hat man Gesteinsarten entdeckt, die in keinem anderen Winkel der Welt gefunden wurden.
Nun ist es ganz schön still, ausgenommen der Sturm, der draußen tobt.
Nun ist es ganz schön still, außgenommen der Sturm, der draußen tobt.
Nun ja, das sieht mir doch sehr nach Machtwechsel aus.
Nun ja.
Nun komm!
Nun kommen wir zum dynamischen Fall.
Nun mach dir mal nicht gleich bei jeder Kleinigkeit ins Hemd.
Nun muss Mohammed das Versäumnis von Alke ausbaden.
Nun muss der Nächste seinen Hut nehmen.
Nun sag schon!
Nun sage mir, welche Karte ich in der Hand halte.
Nun spiel nicht den sterbenden Schwan.
Nun spring schon!
Nun steht das Vorhaben wieder auf der Kippe.
Nun stellt euch nicht so an!
Nun versucht man im Hauruckverfahren, alles wieder gerade zu biegen.
Nun veröffentlichte der Verband der aufgebundenen Bären einen Brandbrief an das Ministerium.
Nun wirft auch Emilia ihren Hut in den Ring.
Nun, das Öl kommt vielleicht aus Russland.
Nun, dies ist ein Zweifelsfall.
Nur Evelyn hat die Hoffnung noch nicht aufgegeben.
Nur Fliegen ist schöner.
Nur Spinner glauben an eine bevorstehende Eiszeit.
Nur Vollbitverschlüsselung genügt meinen Sicherheitsansprüchen.
Nur bei Stammkunden, denen wir vertrauen, verzichten wir auf Vorkasse.
Nur das Mündungsfeuer erhellt den Tunnel.
Nur das stärkste Signal zählt.
Nur das Übliche.
Nur der Europäische Rat kann die Richtlinie noch aufhalten.
Nur die Absperrung blieb unversehrt.
Nur die Mieter haben einen passenden Schlüssel.
Nur die Stärksten überleben.
Nur die linke Pedale hat ein Linksgewinde, sonst haben wir überall Rechtsgewinde.
Nur die unmittelbare Nachbarschaft wird in Betracht gezogen.
Nur durch Lug und Betrug ist er in seine jetzige Position gelangt.
Nur ein Schluck und du bist weg vom Fenster!
Nur ein schmaler Korridor zur Versorgung mit Hilfsgütern wird freigehalten.
Nur eine haben sie übersehen.
Nur einer kann gewinnen. Für den zweiten Platz interessiert man sich nicht.
Nur für einen Tag.
Nur gucken, nicht anfassen!
Nur gute Schauspieler können mit der Körpersprache lügen.
Nur her mit deinen dummen Sprüchen und Wortwitzen!
Nur herein in die gute Stube!
Nur mal so als Anregung.
Nur mit Mühe konnte sie den Ehering vom Finger ziehen.
Nur mit einem gewieften Trick konnte der Ninja besiegt werden.
Nur mit flüssigem Helium können wir die Supraleiter stark genug kühlen.
Nur nicht politisch werden!
Nur noch durch die Unterführung und dann links.
Nur noch zwei Sätze bis zum neuen Meilenstein.
Nur so lernen sie es.
Nur so weit denkt wieder keiner.
Nur solche, die sich mit ja oder nein beantworten lassen.
Nur um das klarzustellen.
Nur vierblättrige Kleeblätter bringen Glück.
Nur weil es TÜV-geprüft ist, heißt es nicht, dass es sicher ist.
Nur weil man einen Plan hat, muss man nicht automatisch an Spontanität einbüßen.
Nur wenige Menschen wissen davon.
Nur wer Neuland zu betreten wagt, kann die Rolle des Vorreiters einnehmen.
Nur, damit das klar ist.
Nutzen Sie Leerzeichen statt Tabs zum Einrücken des Codes.
Nutzen Sie die Schatten, um unentdeckt zu bleiben!
Nächste Woche hat ein anderer Küchendienst.
Nächste Woche sind Schulferien für Schüler.
Nächsten Monat beginnt die Ernte.
Nächstes Jahr werde ich mir das Festival nicht entgehen lassen.
Nächstes Mal füllen wir die Eierkuchen mit Pflaumenmus.
Nächstes Mal vielleicht.
Nächstes Mal werde ich nicht bei Gundula Kircher mitfahren.
Nächstes Mal, wenn mich dein Hund ableckt, lecke ich zurück!
Nämlich das Aussitzen des Skandals.
Nämlich immer dann, wenn im Frühjahr der Schnee in den Bergen schmilzt.
Nämlich zu dem, dass die Ernährung nicht so wichtig für die Gesundheit ist.
Nö, kein Bock!
Nö, nicht wirklich.
Nö, wieso?
Ob Clogs oder Botten, gemeint sind die Pantoffeln mit Holzsohle.
Ob Sie wollen oder nicht, Ihren Urlaub müssen Sie nehmen.
Ob das reicht, seine Vorbehalte auszuräumen?
Ob das stimmt bin ich mir gar nicht so sicher.
Ob das stimmt, bin ich mir gar nicht so sicher.
Ob der Campingstuhl mich nach der Mahlzeit immer noch aushält?
Ob die Messe im Juni oder im März stattfindet, ist erst mal zweitrangig.
Ob die regelmäßige Erneuerung des Passwortes in der Praxis mehr Sicherheit bringt, ist zweifelhaft.
Ob du nun Gouda oder Edamer nimmst, ist sowas von Latte.
Ob es bei dieser Aufstellung bleibt, wollte der Bundestrainer nicht verraten.
Ob ich es nächste Woche schaffe, kann ich noch nicht sagen.
Ob ihr es glaubt oder nicht, wir haben einen Dachschaden.
Ob man diese natürlich als Nahrungsmittel bezeichnen kann, ist dahingestellt.
Ob man ein Gebäude unter Denkmalschutz stellen will, sollte man sich sehr gut überlegen.
Ob man noch einmal so ein Mammutprojekt stemmen können wird, erscheint fraglich.
Ob sich das Schürfen der Kryptowährung lohnt, ist reine Spekulation.
Ob sie den Angriff vereiteln oder nicht, ist letztlich völlig schnuppe.
Ob sie schon Hunger haben?
Ob sie wirklich einen enthaltsamen und altruistischen Lebensstil pflegte, darf bezweifelt werden.
Ob unter den gerissenen Schafen auch ein Lamm war, ist nicht Gegenstand der Untersuchungen.
Oben im Fernsehturm gibt es ein Restaurant.
Oberpfaffenhofen ist als Standort des Deutschen Zentrums für Luft- und Raumfahrt bekannt.
Obwohl Flori die Route täglich fährt, weiß der die Straßennamen nicht aus dem Kopf.
Obwohl Flori die Route täglich fährt, weiß er die Straßennamen nicht aus dem Kopf.
Obwohl er schon alt und bucklig ist, will er die Pergola selbst aufbauen.
Obwohl sie aus Eisen bestand, fühlte sich die eiserne Wand nicht kalt an.
Obwohl sie selbst eigentlich genug Zeit hätte, stellt sich die Hausfrau eine Haushaltshilfe ein.
Obwohl, bei Petersen und Findus kommt auch Pfefferkuchen vor.
Obwohl, wäre das nicht unhöflich?
Och, Schnucki!
Och, komm schon her!
Oder als man mit gleichen Mitteln den Schreibschutz aushebeln konnte.
Oder die Warnweste?
Oder drücken Sie den Reset-Knopf.
Oder du hast in der Vergangenheit zu wenig getrunken.
Oder du könntest einen Tag blaumachen.
Oder ein Heckrotor gleicht das Gegendrehmoment aus.
Oder er gibt sie an große Konzerne aus Kalifornien weiter.
Oder er hatte sich einfach lange nichts Neues gegönnt.
Oder er wälzt die Arbeit einfach auf Herrn Rühle ab.
Oder es wird sogar ein Kopfgeld auf sie ausgesetzt.
Oder etwa nicht?
Oder gar eine gerechtere?
Oder habe ich es nur falsch geschrieben?
Oder ist es die Ruhe vor dem Sturm?
Oder man lässt einen Algorithmus auf die Bildersammlung los, der das automatisch erledigt.
Oder natürlich einfach aus Dummheit.
Oder sagen Sie einfach die internationale Buchnummer.
Oder sehe ich darin fett aus?
Oder sie sind im Schnee versunken.
Oder sollen es doch eher zuverlässig funktionierende Roboter sein?
Oder spricht etwas dagegen?
Oder täusche ich mich da?
Oder warum riecht es hier so streng?
Oder wenn man weiß, warum Hände waschen sinnvoll ist und wie man verhütet.
Oder wir gehen Burger essen.
Oder wir spenden es für einen guten Zweck.
Oder wollen wir lieber das raketenantriebgesteuerte Raumschiff nehmen?
Oder zumindest Leute mit medizinischem Hintergrund.
Offenbach ist ein krasser Kontrast zu Frankfurt.
Offenbar erst wesentlich später.
Offenbar gibt es einige Gleichgesinnte.
Offenbar hat Herr Böttcher ihm nach Strich und Faden die Meinung gegeigt.
Offenbar hat eine Maus den Käse angeknabbert.
Offenbar hört der Fachbereichsleiter nur noch auf einem Ohr.
Offenbar ist Jannick nur ein Gelegenheitsraucher.
Offenbar ist es ein Stilmittel, das der Regisseur gerne einsetzt.
Offenbar mochte der Nachbar alte Möbel.
Offenbar verschickt der Konzern interne Nachrichten per berittenem Boten.
Offenbar will Metzelder dem Bauwerk seinen Stempel aufdrücken.
Offenbar will er sich besonders hervortun.
Offenbar will man das Projekt auf Teufel komm raus durchpeitschen.
Offenbar will sich das Land weiter von seinen Nachbarn abschotten.
Offenbar wird die Enzyklopädie von Untoten geschrieben.
Offenbar wurde der Betonmischer vergessen.
Offenkundig liegt hier ein Abspracheproblem vor.
Offenkundig ohne ordentliche Ohrenstöpsel ortet Otto ohnmächtige Omas.
Offensichtlich nicht.
Offiziell gibt es kein Hitzefrei mehr.
Offiziell gibt es kein hitzefrei mehr.
Oft fehlt in der Mediathek der Download-Button.
Oft geben Menschen ihre Macht auf, weil sie glauben, keine zu haben.
Oft ist Typ zwei auf einen ungesunden Lebensstil zurückzuführen.
Oft werden die Konsonanten M und N verwechselt.
Oft werden sie in Bauch oder Brust geschossen und rennen danach ganz normal weiter.
Oft wird Autismus als etwas gesehen, das nur Männer haben. Das stimmt natürlich nicht.
Oft wäre Unwissenheit der passendere Begriff.
Oh Gott, diese Jammerei. Hör endlich auf damit!
Oh Gott, ist das peinlich!
Oh Mann, ihr zwei seid mir vielleicht Experten!
Oh Mann, ist das spießig!
Oh Mann, jetzt drückt noch ein Billigsupermarkt auf den Markt.
Oh doch!
Oh ja, Frischkäse mit Chili-Geschmack!
Oh ja, das habe ich schon lange nicht mehr gemacht!
Oh mein Gott!
Oh nein, der ist alle!
Oh oh oh, das wird teuer!
Oh schade, jetzt ist sie gegangen. Ich wollte sie doch nochmal sehen.
Oh, das hat sich aber gelohnt!
Oh, die sind aber gut die Weißen.
Oh, die sind aber gut, die Weißen!
Oh, ich sehe, ihr habt Streusel!
Oh, nein, es regnet schon wieder.
Oh, wie ist das schön!
Ohne Anhänger müssen Sattelschlepper eine unglaubliche Beschleunigung haben.
Ohne Baseballschläger traue ich mich nicht.
Ohne Berichtigung wären alle fehlerhaften Beiträge verloren.
Ohne Bewilligung vom Amt kann das Projekt nicht begonnen werden.
Ohne Dachgepäckträger kriegen wir all das Gepäck nicht mit.
Ohne Diffusion wäre der Geruchssinn relativ nutzlos.
Ohne Elektronisches Stabilitätsprogramm würden viele Modelle nicht einmal den Elchtest bestehen.
Ohne Frage war er ein brillanter Theoretiker.
Ohne Globalisierung könnten wir keine Ananas essen.
Ohne Kontaktlinsen ist Elena blind wie ein Maulwurf.
Ohne Martinshorn käme der Krankenwagen schneller durch.
Ohne Stromausfall hätten sie die Bude nicht in romantischen Kerzenschein getaucht.
Ohne Training wird man nicht besser.
Ohne Unterschrift ist das Dokument nichts wert.
Ohne Verb ist es kein Satz.
Ohne Verlängerungskabel wird das nichts.
Ohne Versicherung können da horrende Kosten auf dich zukommen.
Ohne Versionskontrolle ist das Chaos vorprogrammiert.
Ohne angeborene Schutzreflexe wäre wohl niemand von uns noch am Leben.
Ohne das Gleichgewichtsorgan im Ohr wäre zweibeiniges Gehen kaum denkbar.
Ohne den Druiden sind die Gallier schwach.
Ohne den Montag wäre fast jede Woche eine bessere.
Ohne dich ist alles doof.
Ohne die Kerne müsste die Pflanze ja eigentlich unfähig zur Fortpflanzung sein.
Ohne diese Muster siehst du nur Fragezeichen.
Ohne ein Vermögen zu erben, kann sich kein Normalmensch das Grundstück leisten.
Ohne ein Wort zu sagen, löffelt sie weiter ihren Haferbrei aus.
Ohne ersichtlichen Grund sperrt der Bademeister das Becken ab.
Ohne es aufzuschreiben, werde ich es mir sicher nicht merken können.
Ohne frenetisch jubelnde Zuschauer macht die Sendung keinen Spaß.
Ohne hübsche Frauen wird das Musikvideo ein Flop.
Ohne meinen Anwalt sage ich nichts.
Ohne meinen Edelschimmel mach ich keine Kochgeräte sauber.
Ohrstecker, Goldkettchen und sonstigen Schmuck bitte abnehmen!
Oje, da ist aber jemand traurig. Was ist los mit dir?
Okay, alles noch mal von vorn!
Okay, bei einem Riss im Zwerchfell jetzt vielleicht nicht gerade.
Okay, das war geflunkert.
Okay, ich muss zugeben, dass ich nicht sicher bin, ob das stimmt.
Okay, okay!
Oldenburg gibt es sowohl in Holstein, als auch in Niedersachsen.
Ole macht gerade seinen Tauchschein.
Olé, olé!
Oma hat ihr künstliches Gebiss verloren.
Oma sitzt im Keller, Opa hinterher, mit Messer und Gewehr.
Omas Konfitüre ist fast identisch mit hausgemachter Marmelade verschiedenster Sorten Obst.
Omelette eignet sich gut, um Reste zu verwerten.
Onkel Ingo hat mich mit auf die Jagd genommen.
Opa erschlägt mit der Zeitung reihenweise Wespen.
Opa sitzt auf der Parkbank und füttert die Enten.
Optische Audiodatenträger werden von innen nach außen gelesen.
Opus stellt derzeit den Stand der Technik dar.
Ordnen Sie Gallenblase, Dünndarm und Bauchspeicheldrüse in der Abbildung korrekt zu!
Ordnen Sie den Zitaten ihre jeweiligen Urheber zu!
Organe aus einem toten Körper sind wertlos.
Osmose ist ein Tool, mit dem Unstimmigkeiten in OpenStreetMap aufgedeckt werden können.
Ostern, Pfingsten, Weihnachten.
Otmar Stichler sträubt sich noch.
Overalls gibt es in vielen verschiedenen Farben.
Oxytocin beschleunigt die Wundheilung.
Packt genug Kühlakkus ein!
Pah, ein Superheld, der nicht fliegen kann!
Panisch schreiend rennen die Badegäste aus dem Meer.
Panzertape heißt Panzertape, weil die Bundeswehr damit ihre kaputten Panzer repariert.
Papa, wann sind wir da?
Papier wird aus Holz gemacht.
Parken darf man grundsätzlich überall, außer da, wo es verboten ist.
Pass auf, dass du nicht übers Drahtlosnetzwerk-Kabel stolperst!
Pass auf, was du sagst!
Pass bitte auf, die Küchenmesser sind mega scharf.
Passanten hatten sie bemerkt und alarmierten die Bürgerwehr.
Passen Sie auf, dass die Zuschauer hinter den Absperrungen zurückbleiben.
Passen Sie doch auf!
Passen die Sätze so?
Passendes Zubehör ist nirgends zu finden.
Passiert das gerade wirklich?
Passivkühlung wird nicht reichen.
Passwörter, Schlüssel und Chipkarten können neu ausgestellt werden.
Pastete mit leichtem Brot zum Anfang der Mahlzeit.
Pastinaken, Auberginen, rote Beete, Sellerie und Mangold sind vergleichsweise unbeliebt.
Paul hatte heute im Kindergarten Nasenbluten.
Paul und Emma führen die Liste der beliebtesten Vornamen an.
Paul wollte nicht und hat dann geweint.
Pauline ist schon groß.
Peer ist da guter Dinge.
Pegasus ist die lateinische Schreibweise, Pegasos die griechische.
Pelikane sind Wasservögel, die gut an ihrem Unterschnabel zu erkennen sind.
Pellkartoffeln sind okay, solange sie jemand anders für mich pellt.
Peperoniwurst oder Chillischote schmeckt beides.
Peptidyltransferase knüpft Peptidbindungen zwischen Aminosäuren.
Per Räuberleiter könnten wir es über die Mauer schaffen.
Person A weiß nicht, was sie Person B schenken soll.
Person B kann damit nichts anfangen.
Petra will einen ausgeben.
Pfannen und Töpfe gibt es in unterschiedlichen Größen oder Volumina.
Pfefferminztee ist ihr Lieblingstee.
Pfeifend pinselt der Malermeister die Wand an.
Pflanzliche Zellen sind durch Zellwände begrenzt.
Pflaster muss man schnell abziehen.
Pfützen sind im Dunkeln einzig und allein an sich spiegelnden Lichtern zu erkennen.
Phil klagt über Bauchweh.
Photosynthese hat das langfristige Leben auf diesem Planeten erst möglich gemacht.
Pilze und Bäume sind Verbündete.
Pinguine sind Freiheitskämpfer, die oft unter dem Messias-Syndrom leiden.
Pinguine sind voll die guten Vögel.
Pinienkerne, Schnittlauch und Datteln liegen kreuz und quer im Raum verteilt.
Pit Pohlmann präpariert pausenlos platte Pisten.
Pit müsste etwas zielstrebiger zu Werke gehen.
Plattfische sind wegen ihrer Tarnung kaum vom Meeresboden zu unterscheiden.
Pluto zählt nicht mehr zu den Planeten.
Plötzlich fiel der Tochter alles wieder ein.
Plötzlich fällt der Motor aus.
Plötzlich gibt es eine Maschine, die seinen Job besser erledigen kann als er.
Plötzlich schrie er laut auf.
Plötzlich steigt einer aus.
Polarlichter treten nur in der Nähe der magnetischen Pole auf.
Politiker, die stets ihr Fähnlein nach dem Winde drehen, sind unwählbar.
Politisch gehören die Kanaren zu Spanien.
Pommes frites sind nur essbar aus der Friteuse.
Portugal hat immer so ein Losglück!
Praktiker, die etwas als praxisfern abtun, haben oft nur die Theorie nicht verstanden.
Praktisch ist das natürlich nicht realisierbar.
Preislich sind die Linsen aus der Dose am attraktivsten.
Prinzesschen richten ihr Krönchen, Königinnen ziehen das Schwert!
Prinzipiell schon, aber in diesem speziellen Fall nicht.
Privat versteht der Clown überhaupt keinen Spaß.
Pro Fläche setzen Hauptprozessoren mehr Wärme frei als eine Herdplatte.
Pro Minute werden mehrere Liter Treibstoff verbrannt.
Pro Wurf bringt ein Weibchen fünf bis zehn Junge zur Welt.
Probier es mal mit Aceton.
Probier mal von dem Sanddornlikör!
Probier mal!
Probieren geht über Studieren.
Probieren geht über studieren.
Probierfreudige greifen zur bunten Vielfalt.
Probleme müssen nicht nur benannt, sondern auch angegangen werden.
Professor Giebel ist erschüttert über die mangelnden Kenntnisse und das Desinteresse seiner Studenten.
Professor Steiner hat mich voll in die Irre geführt.
Prompt folgte uns eine Gruppe von Bettlern.
Protein oder Eiweiß ist lebenswichtig.
Protestanten und Katholiken sind gleichermaßen zum Abendmahl eingeladen.
Psst, da vorne bewegt sich was!
Psychische Probleme der Frau führten zum Selbstmord.
Psychologen kümmern sich um Patienten mit seelischem Leiden.
Puh, die ist aber grell geschminkt. Na ja, wem´s gefällt.
Puh, jetzt habe ich aber Durst, alter Schwede!
Pures Wunschdenken, mein Lieber!
Puristen schwören auf das Original ohne Zusätze.
Putz dir schon mal die Zähne. Wo ist dein Schlafanzug?
Putzen oder Säubern von Schadstellen ist bei den meisten Gemüsesorten notwendig.
Q R S T U V W X Y Z macht es komplett!
Qualitativ betrachtet, sollten sie frisch zubereitet werden.
Quatsch!, widerspricht der Deutsche.
Quatsch, das war gestern!
Quellen und Senken sind in Rot beziehungsweise Blau eingezeichnet.
Querpässe vor dem eigenen Tor sind ein vermeidbares Risiko.
Quält Sie auch die Sehnsucht?
Rafael hat momentan einen immensen Verbrauch an Taschentüchern.
Rafael versteht nicht, was los ist.
Rap ist die Kunst der Rapper.
Rapsbreite dreizehn stand als Absender auf der Rückseite.
Rasend schnell zog die Feuerwalze über das kleine Dorf.
